marca,modelo,cod_fipe,Combus,novo_g,med16g,med15g,med14g,med13g,med12g,med11g,med10g,med09g,med08g,med07g,med06g,med05g,med04g,med03g,med02g,med01g,med00g,med99g,med98g,med97g,med96g,med95g,med94g,med93g,med92g,med91g,med90g,med89g,med88g,med87g,med86g,med85g,num_passag
SSANGYONG,ACTYON 2.3 16V 150cv Aut.,055027-2,GGG,,,,,,,46815,45101,43732,42315,40839,,,,,,,,,,,,,,,,,,,,,,,00005
SSANGYONG,ACTYON SPORTS 2.0 16V 141cv Diesel,055024-8,DDD,,,,,,74380,55138,52266,50695,49105,47315,,,,,,,,,,,,,,,,,,,,,,,00005
SSANGYONG,ACTYON SPORTS 2.0 16V 155cv Diesel,055030-2,DDD,115633,,99205,,86385,83592,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
SSANGYONG,Chairman 3.2 V6 220cv Aut.,055013-2,GGG,,,,,,,,,,,,,,,,60101,,,,,,,,,,,,,,,,,,00005
SSANGYONG,Istana 2.9 95cv TB Diesel Int. 16Lug.,055014-0,DDD,,,,,,,,,,,,,,,,19219,17668,,,,,,,,,,,,,,,,,00016
SSANGYONG,Korando 2.0 16V T.Diesel AWD Aut.,055029-9,DDD,129960,,116934,,,73632,63493,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
SSANGYONG,Korando 2.0 16V T.Diesel AWD Mec.,055028-0,DDD,,,,,,,75336,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
SSANGYONG,Korando Canvas 2.9 TB Diesel Int. Aut,055007-8,DDD,,,,,,,,,,,,,,,,41725,34625,,,,,,,,,,,,,,,,,00005
SSANGYONG,Korando Canvas 2.9 TB Diesel Int. Mec,055006-0,DDD,,,,,,,,,,,,,,,,37716,28774,,,,,,,,,,,,,,,,,00005
SSANGYONG,Korando GL 2.9 TB Diesel Int. 120cv,055003-5,DDD,,,,,,,,,,,,,,,,33580,26123,,,,,,,,,,,,,,,,,00005
SSANGYONG,Korando GLX 2.9 TB Diesel Int. 120cv Aut,055005-1,DDD,,,,,,,,,,,,,,,,40545,33660,,,,,,,,,,,,,,,,,00005
SSANGYONG,Korando GLX 2.9 TB Diesel Int. 120cv Mec,055004-3,DDD,,,,,,,,,,,,,,,,34578,27392,,,,,,,,,,,,,,,,,00005
SSANGYONG,Kyron 2.0 16V 141cv  TDI Diesel Aut.,055026-4,DDD,,,,,,70028,56334,53193,49178,,,,,,,,,,,,,,,,,,,,,,,,,00005
SSANGYONG,Kyron 2.7 20V 165cv TDI Dies. Aut.,055022-1,DDD,,,,,,,69202,66835,58232,56412,54536,,,,,,,,,,,,,,,,,,,,,,,00005
SSANGYONG,Musso DX 2.9 Diesel,055001-9,DDD,,,,,,,,,,,,,,,,,,,,,16497,15735,13927,,,,,,,,,,,00005
SSANGYONG,Musso GL 2.9 TB Diesel Int. 120cv,055008-6,DDD,,,,,,,,,,,,,,,,26905,24291,,,,,,,,,,,,,,,,,00005
SSANGYONG,Musso GLS 2.9 TB Diesel Int. 120cv Aut,055011-6,DDD,,,,,,,,,,,,,,,,29801,27854,,,,,,,,,,,,,,,,,00005
SSANGYONG,Musso GLS 3.2 V6 220cv 4x4 Aut.,055012-4,GGG,,,,,,,,,,,,,,,,27499,24959,,,,,,,,,,,,,,,,,00005
SSANGYONG,Musso GLX 2.9 TB Diesel Int. 120cv Aut,055010-8,DDD,,,,,,,,,,,,,,,,34770,31650,,,,,,,,,,,,,,,,,00005
SSANGYONG,Musso GLX 2.9 TB Diesel Int. 120cv Mec,055009-4,DDD,,,,,,,,,,,,,,,,32741,29713,,,,,,,,,,,,,,,,,00005
SSANGYONG,Musso Pick-Up GLX 2.9 4x4 CD TB Int.Dies,055019-1,DDD,,,,,,,,,,,,,35634,32736,31335,,,,,,,,,,,,,,,,,,,00005
SSANGYONG,Musso Pick-Up LX 2.9 4x4 CD TB Int.Dies.,055018-3,DDD,,,,,,,,,,,,,35325,32827,,,,,,,,,,,,,,,,,,,,00005
SSANGYONG,Musso SX 2.9 Diesel,055002-7,DDD,,,,,,,,,,,,,,,,,,,,,24533,19552,15455,,,,,,,,,,,00005
SSANGYONG,Rexton II 2.7 20V 165/186cv TDI Dies.Aut,055021-3,DDD,,,,,,115359,84418,74535,65304,59998,57809,55270,,,,,,,,,,,,,,,,,,,,,,00007
SSANGYONG,Rexton II 3.2 V6 24V 220cv Aut.,055023-0,GGG,,,,,,,,91870,87446,71707,67478,,,,,,,,,,,,,,,,,,,,,,,00005
SSANGYONG,Rexton RX 270 2.7 165cv Xdi Diesel Aut.,055020-5,DDD,,,,,,,,,,,,,58688,,,,,,,,,,,,,,,,,,,,,00005
SSANGYONG,Rexton RX 290 2.9 120cv TB Int. Dies.Aut,055016-7,DDD,,,,,,,,,,,,,58132,55052,48785,46131,,,,,,,,,,,,,,,,,,00007
SSANGYONG,Rexton RX 290 2.9 120cv TB Int. Dies.Mec,055015-9,DDD,,,,,,,,,,,,,,,47326,45428,,,,,,,,,,,,,,,,,,00007
SSANGYONG,Rexton RX 320 3.2 V6 235cv Aut.,055017-5,GGG,,,,,,,,,,,,,58241,50404,45487,41020,,,,,,,,,,,,,,,,,,00007
SSANGYONG,Rexton W 2.7 20V XDI Diesel Aut.,055031-0,DDD,169900,,139877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00007
Subaru,Forester 2.0 16v 4x4 Turbo Aut.,027039-3,GGG,,,,,,,,,,,,,34022,28577,27695,26325,25351,,,,,,,,,,,,,,,,,00005
Subaru,Forester 2.0 4x4 Mec.,027013-0,GGG,,,,,,,,,,,,,,,,21610,20834,18486,17068,16488,15234,,,,,,,,,,,,,00005
Subaru,Forester 2.0 4x4 Turbo,027037-7,GGG,,,,,,,,,,,,,,,,,25350,23054,22327,,,,,,,,,,,,,,,00005
Subaru,Forester 2.0/2.0 S 4x4 Aut.,027024-5,GGG,124340,105346,102027,96019,,76073,60693,51593,44723,36762,35445,33920,,,27928,27091,25329,23550,22842,21344,17873,,,,,,,,,,,,,00005
Subaru,Forester XT 2.0 16V 4x4 Turbo Aut.,027067-9,GGG,144340,131276,125158,111303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Subaru,Forester XT 2.5 16V 4x4 Turbo Aut.,027047-4,GGG,,,,,,94970,71189,56030,49384,40885,39509,36521,,,,,,,,,,,,,,,,,,,,,,00005
Subaru,Forester XT S-EDITION 2.5 16V 4x4 TB Aut,027064-4,GGG,,,,,,100420,83882,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Subaru,Impreza 1.5 16V 115cv Aut.,027053-9,GGG,,,,,,,,,33185,32104,,,,,,,,,,,,,,,,,,,,,,,,00005
Subaru,Impreza 1.5 16V 115cv Mec.,027054-7,GGG,,,,,,,,,30891,29300,,,,,,,,,,,,,,,,,,,,,,,,00005
Subaru,Impreza 2.0 16V 160cv Aut.,027051-2,GGG,,,,,,,45791,36212,34012,31791,,,,,,,,,,,,,,,,,,,,,,,,00005
Subaru,Impreza 2.0 16V 160cv Mec.,027052-0,GGG,,,,,,,45457,35824,33654,30474,,,,,,,,,,,,,,,,,,,,,,,,00005
Subaru,Impreza GL 1.6/1.8 16V,027020-2,GGG,,,,,,,,,,,,,,,,,,,,,11656,10800,10029,9189,7892,,,,,,,,,00005
Subaru,Impreza GL 2.0 4x2 Aut.,027032-6,GGG,,,,,,,,,,,,,,,,,,,,12975,11757,10968,10306,,,,,,,,,,,00005
Subaru,Impreza GL 2.0 4x2 Mec.,027014-8,GGG,,,,,,,,,,,,,,,,,,,,10632,9507,8925,7217,,,,,,,,,,,00005
Subaru,Impreza GL 2.0 4x4 Aut.,027025-3,GGG,,,,,,,,,,,,,,,,,,16966,14008,13382,12508,,,,,,,,,,,,,00005
Subaru,Impreza GL 2.0 4x4 Mec.,027015-6,GGG,,,,,,,,,,,,,,,,,,14115,12310,11933,11466,10335,8975,,,,,,,,,,,00005
Subaru,Impreza GL 4x4 1.8 16V,027022-9,GGG,,,,,,,,,,,,,,,,,,,,,10590,10202,9362,7977,6966,,,,,,,,,00005
Subaru,Impreza GL 4x4 2.0 16V,027021-0,GGG,,,,,,,,,,,,,,,,,,16037,13571,12946,11985,10945,10036,,,,,,,,,,,00005
Subaru,Impreza GT 2.0 Turbo,027010-5,GGG,,,,,,,,,,,,,,,,,33748,32512,30517,29485,25169,19465,15564,12645,,,,,,,,,,00005
Subaru,Impreza SD 2.0 16V 160cv Aut.,027057-1,GGG,,,,,,,58812,56898,44027,,,,,,,,,,,,,,,,,,,,,,,,,00005
Subaru,Impreza SD 2.0/2.0i-S AWD Aut.,027066-0,GGG,99540,86982,,78608,,72194,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Subaru,Impreza SD GX 2.0 16v 4x4 4p Aut.,027040-7,GGG,,,,,,,,,,,,,,,,26079,21470,,,,,,,,,,,,,,,,,00005
Subaru,Impreza SD RX 2.0 4x4,027038-5,GGG,,,,,,,,,,,,,,,,,,22267,,,,,,,,,,,,,,,,00005
Subaru,Impreza SD WRX 2.0 16v 4x4,027043-1,GGG,,,,,,,,,,,,,46494,45036,43540,40467,38508,,,,,,,,,,,,,,,,,00005
Subaru,Impreza SD WRX 2.0 16V TB 4x4 Aut.,027068-7,GGG,149340,130613,124028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00004
Subaru,Impreza SD WRX 2.5 16V TB 4x4 4p,027048-2,GGG,,,,117344,,104058,95699,82491,67773,,64960,54928,,,,,,,,,,,,,,,,,,,,,,00005
Subaru,Impreza SD WRX STI 2.5 16V TB 4x4,027063-6,GGG,196340,173748,167579,160643,153950,146137,138969,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Subaru,Impreza SW GL 1.6/1.8/2.0 4x4 16V,027016-4,GGG,,,,,,,,,,,,,,,,,16837,15690,15095,14358,13794,12636,10984,10091,8034,,,,,,,,,00005
Subaru,Impreza SW GT 2.0 16v 4x4 Turbo Mec.,027041-5,GGG,,,,,,,,,,,,,,,,34827,30082,,,,,,,,,,,,,,,,,00005
Subaru,Impreza SW GX 2.0 16v 4x4 Aut.,027042-3,GGG,,,,,,,,,,,,,,,,31574,27365,,,,,,,,,,,,,,,,,00005
Subaru,Impreza SW WRX 2.0 16v 4x4 TB,027044-0,GGG,,,,,,,,,,,,,50061,,46204,42394,39452,,,,,,,,,,,,,,,,,00005
Subaru,Impreza SW WRX 2.5 16V TB 4x4 5p,027049-0,GGG,,,,,,,,,,,51100,49566,,,,,,,,,,,,,,,,,,,,,,00005
Subaru,Impreza WRX 2.5 16V TB 4x4 5p,027050-4,GGG,,,,,,99240,82973,65605,57120,55318,53557,,,,,,,,,,,,,,,,,,,,,,,00005
Subaru,Impreza WRX STI 2.5 16V TB 4x4,027056-3,GGG,,,,211405,200940,162416,142276,120098,112365,109020,,,,,,,,,,,,,,,,,,,,,,,,00005
Subaru,Impreza XV 2.0 16V 160cv Aut.,027061-0,GGG,,,,,,,51356,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Subaru,Impreza XV 2.0 16V 160cv Mec.,027062-8,GGG,,,,,,,51220,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Subaru,Legacy 2.0 16V 160cv Aut.,027058-0,GGG,,,,,,,65705,61528,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Subaru,Legacy 3.0 R H6 245cv Aut.,027046-6,GGG,,,,,,,,,60736,53745,52135,47555,46146,,,,,,,,,,,,,,,,,,,,,00005
Subaru,Legacy 3.6 4x4 256cv Aut.,027069-5,GGG,152675,,136715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Subaru,Legacy GL 1.8,027023-7,GGG,,,,,,,,,,,,,,,,,,,,,,,,5533,5227,4552,,,,,,,,00005
Subaru,Legacy GL 2.0/ GLS Mec,027004-0,GGG,,,,,,,,,,,,,,,,22537,17927,16572,13640,10506,9222,8071,7286,6387,5758,5377,,,,,,,,00005
Subaru,Legacy GL TW 2.0 4x2 Mec./Aut.,027006-7,GGG,,,,,,,,,,,,,,,,,,17663,14870,11210,10754,9970,8671,,,,,,,,,,,00005
Subaru,Legacy GL TW 2.0 4x4 Aut.,027034-2,GGG,,,,,,,,,,,,,,,,23215,21924,18890,,13633,12091,10347,9274,,,,,,,,,,,00005
Subaru,Legacy GL TW 2.0 4x4 Mec.,027033-4,GGG,,,,,,,,,,,,,,,,22384,18405,17505,,12366,11523,9816,8476,,,,,,,,,,,00005
Subaru,Legacy GL/ GLS 2.0 Aut.,027026-1,GGG,,,,,,,,,,,,,,,,26369,22620,18744,16014,13405,12799,10933,9741,8734,7917,,,,,,,,,00005
Subaru,Legacy GT 2.5  16V 280cv Aut.,027059-8,GGG,159733,,,134163,,,86838,73014,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Subaru,Legacy GX 2.2 4x4,027005-9,GGG,,,,,,,,,,,,,,,,,,,,12711,12201,10650,10315,8581,7760,6708,,,,,,,,00005
Subaru,Legacy GX 2.5 4x4 Aut.,027017-2,GGG,,,,,,,,,,,,,,,27530,23645,21956,20701,18581,16317,14892,,,,,,,,,,,,,00005
Subaru,Legacy GX 2.5 4x4 Mec.,027031-8,GGG,,,,,,,,,,,,,,,,23616,21757,18931,16209,15115,,,,,,,,,,,,,,00005
Subaru,Legacy GX TW 2.2 4x4 Aut.,027030-0,GGG,,,,,,,,,,,,,,,,,,,,,13710,12225,11800,9712,8862,7707,,,,,,,,00005
Subaru,Legacy GX TW 2.2 4x4 Mec.,027029-6,GGG,,,,,,,,,,,,,,,,,,,,,12125,11004,10545,8909,8626,7308,,,,,,,,00005
Subaru,Legacy GX TW 2.5 4x4 Aut.,027027-0,GGG,,,,,,,,,,,,,,,,30646,24369,21705,17406,16052,14423,,,,,,,,,,,,,00005
Subaru,Legacy GX TW 2.5 4x4 Mec,027007-5,GGG,,,,,,,,,,,,,,,,27170,23504,20640,15718,14813,13245,,,,,,,,,,,,,00005
Subaru,Legacy SW 2.2,027019-9,GGG,,,,,,,,,,,,,,,,,,,,,12497,11575,9714,7954,7353,6777,,,,,,,,00005
Subaru,Outback 2.5 4x4 Aut.,027028-8,GGG,,,,,,,,,,,,43310,36020,33297,25050,23158,21225,20501,18944,15810,15235,,,,,,,,,,,,,00005
Subaru,Outback 2.5 4x4 Mec.,027018-0,GGG,,,,,,,,,,,,,,,,,,19895,17616,14673,13474,,,,,,,,,,,,,00005
Subaru,Outback 3.0 H6 SW 245cv Aut.,027045-8,GGG,,,,,,,,,63869,50408,44784,43326,40281,38952,,,,,,,,,,,,,,,,,,,,00005
Subaru,Outback 3.6 H6 SW Aut.,027060-1,GGG,160263,,146160,141540,136652,,104260,78864,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Subaru,SVX Cupê 3.3 4x4 Aut,027008-3,GGG,,,,,,,,,,,,,,,,,,,,27539,26364,25288,24381,23665,22905,21875,,,,,,,,00005
Subaru,TRIBECA 3.6 24V 270cv 5p Aut.,027055-5,GGG,,,,,,109865,80921,75281,63214,59223,,,,,,,,,,,,,,,,,,,,,,,,00007
Subaru,Vivio SD GLI 3p Mec,027009-1,GGG,,,,,,,,,,,,,,,,,,,,,5554,5365,5150,3969,,,,,,,,,,00005
Subaru,XV 2.0 16V 4x4 150cv Aut.,027065-2,GGG,106340,96536,,85612,82886,80178,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Suzuki,Baleno 1.6 16V Aut.,028023-2,GGG,,,,,,,,,,,,,,,,,,,9923,8829,8521,7134,6071,,,,,,,,,,,00005
Suzuki,Baleno 1.6 16V Mec.,028009-7,GGG,,,,,,,,,,,,,,,,,,10290,8453,8199,7905,6713,5958,,,,,,,,,,,00005
Suzuki,Baleno Wagon 1.6 16V Aut.,028010-0,GGG,,,,,,,,,,,,,,,,,,11041,10652,9367,8601,,,,,,,,,,,,,00005
Suzuki,Grand Vitara 1.6 16V Aut.,028025-9,GGG,,,,,,,,,,,,,,,,24788,23141,22315,21238,19489,,,,,,,,,,,,,,00005
Suzuki,Grand Vitara 1.6 16V Mec.,028011-9,GGG,,,,,,,,,,,,,,,24869,24129,22745,21030,20310,19223,,,,,,,,,,,,,,00004
Suzuki,Grand Vitara 2.0 16V 3p,028012-7,GGG,,,,,,,,,,,,,,,,22388,21400,20520,19035,,,,,,,,,,,,,,,00004
Suzuki,Grand Vitara 2.0 16V 4x2/4x4 5p Aut.,028026-7,GGG,92034,84406,77295,71779,63158,53003,48285,44997,40924,,,,,,27508,25064,23595,21844,21110,18961,,,,,,,,,,,,,,00005
Suzuki,Grand Vitara 2.0 16V 4x2/4x4 5p Mec.,028013-5,GGG,84657,75353,71575,64352,57570,49010,45345,42947,40816,,,,,,,24209,23345,21701,20985,17647,,,,,,,,,,,,,,00004
Suzuki,Grand Vitara 2.0 16V 5p/ Gold Aut( Arg.),028038-0,GGG,,,,,,,,,,,,,,,,27091,25744,24173,,,,,,,,,,,,,,,,00005
Suzuki,Grand Vitara 2.0 16V 5p/ Gold Mec( Arg.),028037-2,GGG,,,,,,,,,,,,,,,,25535,23531,22386,,,,,,,,,,,,,,,,00005
Suzuki,Grand Vitara 2.0 16V Ed. Special 5p Aut.,028034-8,GGG,,,,,,,,,,,,,,,,,,33027,,,,,,,,,,,,,,,,00005
Suzuki,Grand Vitara 2.0 16V Ed. Special 5p Mec.,028033-0,GGG,,,,,,,,,,,,,,,,,,17389,,,,,,,,,,,,,,,,00005
Suzuki,Grand Vitara 2.0 TB-IC Diesel 4p,028036-4,DDD,,,,,,,,,,,,,,,30141,29222,26978,,,,,,,,,,,,,,,,,00005
Suzuki,Grand Vitara 2.5 V6 5p Aut.,028027-5,GGG,,,,,,,,,,,,,,,26905,25776,24560,23548,21899,20973,,,,,,,,,,,,,,00005
Suzuki,Grand Vitara 2.5 V6 5p Mec.,028014-3,GGG,,,,,,,,,,,,,,,,24760,23895,22242,21569,20375,,,,,,,,,,,,,,00004
Suzuki,Grand Vitara 3.2 24V 4WD 5p Aut.,028044-5,GGG,,,,,,,60524,57036,51905,,,,,,,,,,,,,,,,,,,,,,,,,00005
Suzuki,Grand Vitara 4SPORT 2.0 16V 4x2 5P Aut.,028061-5,GGG,88975,78908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Suzuki,Grand Vitara 4SPORT 2.0 16V 4x4 5p Aut.,028059-3,GGG,104880,92181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Suzuki,Grand Vitara 4SPORT 2.0 16V 4x4 5p Mec.,028060-7,GGG,96020,85571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
Suzuki,Grand Vitara L.EDI. 2.0 16V 4x2/4x4 Aut.,028051-8,GGG,96900,,87406,81124,69275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00005
